"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 03-Jun-2020 from archive dated 03-Jun-2020 08:07:43    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly Mauna Loa CO2 concentrations in micro-mol CO2 per   "
" mole (ppm), reported on the 2008A SIO manometric mole fraction scale.  This is the        "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1977, 04,   28230, 1977.2877,   336.07,   333.62,     335.92,   333.45,     336.07,   333.62
1977, 05,   28260, 1977.3699,   336.75,   333.76,     336.62,   333.63,     336.75,   333.76
1977, 06,   28291, 1977.4548,   336.27,   334.01,     336.05,   333.81,     336.27,   334.01
1977, 07,   28321, 1977.5370,   334.92,   334.20,     334.67,   333.98,     334.92,   334.20
1977, 08,   28352, 1977.6219,   332.75,   334.10,     332.77,   334.15,     332.75,   334.10
1977, 09,   28383, 1977.7068,   331.59,   334.67,     331.22,   334.31,     331.59,   334.67
1977, 10,   28413, 1977.7890,   331.16,   334.35,     331.28,   334.45,     331.16,   334.35
1977, 11,   28444, 1977.8740,   332.40,   334.40,     332.63,   334.60,     332.40,   334.40
1977, 12,   28474, 1977.9562,   333.85,   334.66,     333.94,   334.73,     333.85,   334.66
1978, 01,   28505, 1978.0411,   334.97,   334.93,     334.93,   334.87,     334.97,   334.93
1978, 02,   28536, 1978.1260,   335.39,   334.72,     335.68,   335.01,     335.39,   334.72
1978, 03,   28564, 1978.2027,   336.64,   335.28,     336.50,   335.12,     336.64,   335.28
1978, 04,   28595, 1978.2877,   337.76,   335.30,     337.73,   335.25,     337.76,   335.30
1978, 05,   28625, 1978.3699,   338.01,   335.02,     338.36,   335.37,     338.01,   335.02
1978, 06,   28656, 1978.4548,   337.90,   335.63,     337.73,   335.49,     337.90,   335.63
1978, 07,   28686, 1978.5370,   336.54,   335.82,     336.28,   335.59,     336.54,   335.82
1978, 08,   28717, 1978.6219,   334.68,   336.03,     334.31,   335.70,     334.68,   336.03
1978, 09,   28748, 1978.7068,   332.76,   335.85,     332.69,   335.79,     332.76,   335.85
1978, 10,   28778, 1978.7890,   332.55,   335.74,     332.70,   335.89,     332.55,   335.74
1978, 11,   28809, 1978.8740,   333.92,   335.92,     334.01,   335.98,     333.92,   335.92
1978, 12,   28839, 1978.9562,   334.95,   335.77,     335.28,   336.08,     334.95,   335.77
1979, 01,   28870, 1979.0411,   336.23,   336.18,     336.24,   336.19,     336.23,   336.18
1979, 02,   28901, 1979.1260,   336.76,   336.09,     336.98,   336.30,     336.76,   336.09
1979, 03,   28929, 1979.2027,   337.96,   336.60,     337.79,   336.41,     337.96,   336.60
1979, 04,   28960, 1979.2877,   338.88,   336.41,     339.02,   336.54,     338.88,   336.41
1979, 05,   28990, 1979.3699,   339.47,   336.47,     339.67,   336.66,     339.47,   336.47
1979, 06,   29021, 1979.4548,   339.29,   337.01,     339.05,   336.80,     339.29,   337.01
1979, 07,   29051, 1979.5370,   337.73,   337.01,     337.63,   336.93,     337.73,   337.01
1979, 08,   29082, 1979.6219,   336.09,   337.44,     335.68,   337.07,     336.09,   337.44
1979, 09,   29113, 1979.7068,   333.92,   337.01,     334.11,   337.22,     333.92,   337.01
1979, 10,   29143, 1979.7890,   333.86,   337.07,     334.17,   337.36,     333.86,   337.07
1979, 11,   29174, 1979.8740,   335.29,   337.30,     335.54,   337.52,     335.29,   337.30
1979, 12,   29204, 1979.9562,   336.73,   337.55,     336.87,   337.68,     336.73,   337.55
1980, 01,   29235, 1980.0410,   338.01,   337.97,     337.90,   337.84,     338.01,   337.97
1980, 02,   29266, 1980.1257,   338.36,   337.69,     338.69,   338.01,     338.36,   337.69
1980, 03,   29295, 1980.2049,   340.07,   338.68,     339.57,   338.17,     340.07,   338.68
1980, 04,   29326, 1980.2896,   340.76,   338.26,     340.85,   338.33,     340.76,   338.26
1980, 05,   29356, 1980.3716,   341.47,   338.45,     341.49,   338.48,     341.47,   338.45
1980, 06,   29387, 1980.4563,   341.17,   338.91,     340.87,   338.63,     341.17,   338.91
1980, 07,   29417, 1980.5383,   339.56,   338.86,     339.43,   338.76,     339.56,   338.86
1980, 08,   29448, 1980.6230,   337.60,   338.99,     337.47,   338.89,     337.60,   338.99
1980, 09,   29479, 1980.7077,   335.88,   339.00,     335.88,   339.01,     335.88,   339.00
1980, 10,   29509, 1980.7896,   336.02,   339.23,     335.93,   339.13,     336.02,   339.23
1980, 11,   29540, 1980.8743,   337.10,   339.11,     337.25,   339.23,     337.10,   339.11
1980, 12,   29570, 1980.9563,   338.21,   339.03,     338.53,   339.34,     338.21,   339.03
1981, 01,   29601, 1981.0411,   339.24,   339.19,     339.50,   339.44,     339.24,   339.19
1981, 02,   29632, 1981.1260,   340.48,   339.80,     340.23,   339.54,     340.48,   339.80
1981, 03,   29660, 1981.2027,   341.38,   340.01,     341.01,   339.63,     341.38,   340.01
1981, 04,   29691, 1981.2877,   342.50,   340.02,     342.22,   339.72,     342.50,   340.02
1981, 05,   29721, 1981.3699,   342.91,   339.89,     342.83,   339.80,     342.91,   339.89
1981, 06,   29752, 1981.4548,   342.25,   339.96,     342.16,   339.89,     342.25,   339.96
1981, 07,   29782, 1981.5370,   340.49,   339.76,     340.67,   339.97,     340.49,   339.76
1981, 08,   29813, 1981.6219,   338.43,   339.80,     338.66,   340.06,     338.43,   339.80
1981, 09,   29844, 1981.7068,   336.69,   339.81,     337.03,   340.16,     336.69,   339.81
1981, 10,   29874, 1981.7890,   336.86,   340.08,     337.05,   340.26,     336.86,   340.08
1981, 11,   29905, 1981.8740,   338.36,   340.38,     338.37,   340.37,     338.36,   340.38
1981, 12,   29935, 1981.9562,   339.61,   340.44,     339.67,   340.48,     339.61,   340.44
1982, 01,   29966, 1982.0411,   340.75,   340.71,     340.65,   340.59,     340.75,   340.71
1982, 02,   29997, 1982.1260,   341.61,   340.94,     341.38,   340.69,     341.61,   340.94
1982, 03,   30025, 1982.2027,   342.70,   341.32,     342.17,   340.78,     342.70,   341.32
1982, 04,   30056, 1982.2877,   343.57,   341.08,     343.38,   340.87,     343.57,   341.08
1982, 05,   30086, 1982.3699,   344.14,   341.10,     343.99,   340.96,     344.14,   341.10
1982, 06,   30117, 1982.4548,   343.35,   341.05,     343.31,   341.04,     343.35,   341.05
1982, 07,   30147, 1982.5370,   342.06,   341.32,     341.81,   341.11,     342.06,   341.32
1982, 08,   30178, 1982.6219,   339.81,   341.18,     339.79,   341.19,     339.81,   341.18
1982, 09,   30209, 1982.7068,   337.98,   341.10,     338.14,   341.28,     337.98,   341.10
1982, 10,   30239, 1982.7890,   337.86,   341.10,     338.15,   341.37,     337.86,   341.10
1982, 11,   30270, 1982.8740,   339.26,   341.29,     339.49,   341.49,     339.26,   341.29
1982, 12,   30300, 1982.9562,   340.49,   341.32,     340.81,   341.62,     340.49,   341.32
1983, 01,   30331, 1983.0411,   341.38,   341.33,     341.83,   341.77,     341.38,   341.33
1983, 02,   30362, 1983.1260,   342.52,   341.84,     342.63,   341.94,     342.52,   341.84
1983, 03,   30390, 1983.2027,   343.10,   341.72,     343.50,   342.11,     343.10,   341.72
1983, 04,   30421, 1983.2877,   344.94,   342.44,     344.82,   342.30,     344.94,   342.44
1983, 05,   30451, 1983.3699,   345.76,   342.71,     345.54,   342.49,     345.76,   342.71
1983, 06,   30482, 1983.4548,   345.32,   343.01,     344.97,   342.68,     345.32,   343.01
1983, 07,   30512, 1983.5370,   343.98,   343.25,     343.56,   342.86,     343.98,   343.25
1983, 08,   30543, 1983.6219,   342.38,   343.75,     341.62,   343.03,     342.38,   343.75
1983, 09,   30574, 1983.7068,   339.87,   343.00,     340.03,   343.19,     339.87,   343.00
1983, 10,   30604, 1983.7890,   339.99,   343.24,     340.10,   343.33,     339.99,   343.24
1983, 11,   30635, 1983.8740,   341.15,   343.19,     341.47,   343.48,     341.15,   343.19
1983, 12,   30665, 1983.9562,   342.99,   343.82,     342.80,   343.62,     342.99,   343.82
1984, 01,   30696, 1984.0410,   343.70,   343.65,     343.81,   343.75,     343.70,   343.65
1984, 02,   30727, 1984.1257,   344.50,   343.83,     344.58,   343.89,     344.50,   343.83
1984, 03,   30756, 1984.2049,   345.28,   343.87,     345.43,   344.01,     345.28,   343.87
1984, 04,   30787, 1984.2896,   347.05,   344.52,     346.69,   344.14,     347.05,   344.52
1984, 05,   30817, 1984.3716,   347.43,   344.38,     347.31,   344.26,     347.43,   344.38
1984, 06,   30848, 1984.4563,   346.80,   344.51,     346.65,   344.38,     346.80,   344.51
1984, 07,   30878, 1984.5383,   345.39,   344.69,     345.17,   344.50,     345.39,   344.69
1984, 08,   30909, 1984.6230,   343.28,   344.68,     343.18,   344.62,     343.28,   344.68
1984, 09,   30940, 1984.7077,   341.07,   344.23,     341.56,   344.74,     341.07,   344.23
1984, 10,   30970, 1984.7896,   341.35,   344.60,     341.62,   344.86,     341.35,   344.60
1984, 11,   31001, 1984.8743,   342.98,   345.01,     342.98,   344.99,     342.98,   345.01
1984, 12,   31031, 1984.9563,   344.22,   345.05,     344.30,   345.12,     344.22,   345.05
1985, 01,   31062, 1985.0411,   344.97,   344.92,     345.31,   345.25,     344.97,   344.92
1985, 02,   31093, 1985.1260,   345.99,   345.31,     346.08,   345.38,     345.99,   345.31
1985, 03,   31121, 1985.2027,   347.42,   346.04,     346.90,   345.50,     347.42,   346.04
1985, 04,   31152, 1985.2877,   348.35,   345.83,     348.15,   345.62,     348.35,   345.83
1985, 05,   31182, 1985.3699,   348.93,   345.86,     348.79,   345.73,     348.93,   345.86
1985, 06,   31213, 1985.4548,   348.25,   345.93,     348.13,   345.83,     348.25,   345.93
1985, 07,   31243, 1985.5370,   346.56,   345.82,     346.63,   345.92,     346.56,   345.82
1985, 08,   31274, 1985.6219,   344.67,   346.06,     344.60,   346.01,     344.67,   346.06
1985, 09,   31305, 1985.7068,   343.09,   346.24,     342.93,   346.10,     343.09,   346.24
1985, 10,   31335, 1985.7890,   342.80,   346.07,     342.93,   346.19,     342.80,   346.07
1985, 11,   31366, 1985.8740,   344.24,   346.29,     344.25,   346.28,     344.24,   346.29
1985, 12,   31396, 1985.9562,   345.56,   346.39,     345.55,   346.37,     345.56,   346.39
1986, 01,   31427, 1986.0411,   346.30,   346.25,     346.53,   346.47,     346.30,   346.25
1986, 02,   31458, 1986.1260,   346.95,   346.27,     347.27,   346.58,     346.95,   346.27
1986, 03,   31486, 1986.2027,   347.85,   346.46,     348.09,   346.68,     347.85,   346.46
1986, 04,   31517, 1986.2877,   349.55,   347.03,     349.35,   346.81,     349.55,   347.03
1986, 05,   31547, 1986.3699,   350.22,   347.14,     350.01,   346.93,     350.22,   347.14
1986, 06,   31578, 1986.4548,   349.55,   347.23,     349.36,   347.06,     349.55,   347.23
1986, 07,   31608, 1986.5370,   347.94,   347.20,     347.89,   347.18,     347.94,   347.20
1986, 08,   31639, 1986.6219,   345.90,   347.29,     345.89,   347.31,     345.90,   347.29
1986, 09,   31670, 1986.7068,   344.85,   348.02,     344.25,   347.44,     344.85,   348.02
1986, 10,   31700, 1986.7890,   344.17,   347.45,     344.29,   347.56,     344.17,   347.45
1986, 11,   31731, 1986.8740,   345.66,   347.71,     345.66,   347.69,     345.66,   347.71
1986, 12,   31761, 1986.9562,   346.90,   347.74,     347.00,   347.82,     346.90,   347.74
1987, 01,   31792, 1987.0411,   348.02,   347.98,     348.03,   347.97,     348.02,   347.98
1987, 02,   31823, 1987.1260,   348.48,   347.79,     348.83,   348.13,     348.48,   347.79
1987, 03,   31851, 1987.2027,   349.42,   348.02,     349.69,   348.28,     349.42,   348.02
1987, 04,   31882, 1987.2877,   350.98,   348.45,     351.01,   348.47,     350.98,   348.45
1987, 05,   31912, 1987.3699,   351.85,   348.76,     351.74,   348.65,     351.85,   348.76
1987, 06,   31943, 1987.4548,   351.26,   348.92,     351.17,   348.86,     351.26,   348.92
1987, 07,   31973, 1987.5370,   349.51,   348.77,     349.77,   349.06,     349.51,   348.77
1987, 08,   32004, 1987.6219,   348.10,   349.49,     347.85,   349.27,     348.10,   349.49
1987, 09,   32035, 1987.7068,   346.45,   349.62,     346.30,   349.50,     346.45,   349.62
1987, 10,   32065, 1987.7890,   346.36,   349.65,     346.43,   349.71,     346.36,   349.65
1987, 11,   32096, 1987.8740,   347.81,   349.87,     347.90,   349.94,     347.81,   349.87
1987, 12,   32126, 1987.9562,   348.96,   349.81,     349.33,   350.16,     348.96,   349.81
1988, 01,   32157, 1988.0410,   350.43,   350.39,     350.44,   350.38,     350.43,   350.39
1988, 02,   32188, 1988.1257,   351.73,   351.04,     351.31,   350.61,     351.73,   351.04
1988, 03,   32217, 1988.2049,   352.22,   350.79,     352.25,   350.81,     352.22,   350.79
1988, 04,   32248, 1988.2896,   353.59,   351.02,     353.60,   351.02,     353.59,   351.02
1988, 05,   32278, 1988.3716,   354.22,   351.12,     354.30,   351.21,     354.22,   351.12
1988, 06,   32309, 1988.4563,   353.80,   351.48,     353.69,   351.40,     353.80,   351.48
1988, 07,   32339, 1988.5383,   352.38,   351.66,     352.25,   351.57,     352.38,   351.66
1988, 08,   32370, 1988.6230,   350.43,   351.85,     350.28,   351.73,     350.43,   351.85
1988, 09,   32401, 1988.7077,   348.73,   351.92,     348.67,   351.89,     348.73,   351.92
1988, 10,   32431, 1988.7896,   348.88,   352.18,     348.74,   352.02,     348.88,   352.18
1988, 11,   32462, 1988.8743,   350.07,   352.13,     350.12,   352.15,     350.07,   352.13
1988, 12,   32492, 1988.9563,   351.34,   352.18,     351.45,   352.27,     351.34,   352.18
1989, 01,   32523, 1989.0411,   352.76,   352.71,     352.44,   352.39,     352.76,   352.71
1989, 02,   32554, 1989.1260,   353.07,   352.38,     353.20,   352.49,     353.07,   352.38
1989, 03,   32582, 1989.2027,   353.68,   352.27,     354.01,   352.59,     353.68,   352.27
1989, 04,   32613, 1989.2877,   355.42,   352.87,     355.26,   352.69,     355.42,   352.87
1989, 05,   32643, 1989.3699,   355.67,   352.56,     355.89,   352.79,     355.67,   352.56
1989, 06,   32674, 1989.4548,   355.12,   352.77,     355.21,   352.89,     355.12,   352.77
1989, 07,   32704, 1989.5370,   353.90,   353.15,     353.70,   352.98,     353.90,   353.15
1989, 08,   32735, 1989.6219,   351.67,   353.07,     351.64,   353.08,     351.67,   353.07
1989, 09,   32766, 1989.7068,   349.81,   353.00,     349.96,   353.18,     349.81,   353.00
1989, 10,   32796, 1989.7890,   349.99,   353.30,     349.97,   353.27,     349.99,   353.30
1989, 11,   32827, 1989.8740,   351.30,   353.37,     351.32,   353.37,     351.30,   353.37
1989, 12,   32857, 1989.9562,   352.52,   353.37,     352.64,   353.47,     352.52,   353.37
1990, 01,   32888, 1990.0411,   353.66,   353.62,     353.63,   353.57,     353.66,   353.62
1990, 02,   32919, 1990.1260,   354.70,   354.00,     354.38,   353.68,     354.70,   354.00
1990, 03,   32947, 1990.2027,   355.38,   353.98,     355.19,   353.77,     355.38,   353.98
1990, 04,   32978, 1990.2877,   356.20,   353.64,     356.45,   353.87,     356.20,   353.64
1990, 05,   33008, 1990.3699,   357.16,   354.04,     357.09,   353.98,     357.16,   354.04
1990, 06,   33039, 1990.4548,   356.23,   353.87,     356.43,   354.09,     356.23,   353.87
1990, 07,   33069, 1990.5370,   354.81,   354.06,     354.93,   354.21,     354.81,   354.06
1990, 08,   33100, 1990.6219,   352.91,   354.31,     352.90,   354.34,     352.91,   354.31
1990, 09,   33131, 1990.7068,   350.96,   354.17,     351.26,   354.48,     350.96,   354.17
1990, 10,   33161, 1990.7890,   351.18,   354.50,     351.31,   354.62,     351.18,   354.50
1990, 11,   33192, 1990.8740,   352.83,   354.91,     352.72,   354.77,     352.83,   354.91
1990, 12,   33222, 1990.9562,   354.21,   355.06,     354.09,   354.92,     354.21,   355.06
1991, 01,   33253, 1991.0411,   354.72,   354.68,     355.13,   355.07,     354.72,   354.68
1991, 02,   33284, 1991.1260,   355.75,   355.05,     355.92,   355.21,     355.75,   355.05
1991, 03,   33312, 1991.2027,   357.16,   355.74,     356.76,   355.33,     357.16,   355.74
1991, 04,   33343, 1991.2877,   358.60,   356.03,     358.03,   355.44,     358.60,   356.03
1991, 05,   33373, 1991.3699,   359.34,   356.21,     358.66,   355.54,     359.34,   356.21
1991, 06,   33404, 1991.4548,   358.24,   355.88,     357.96,   355.61,     358.24,   355.88
1991, 07,   33434, 1991.5370,   356.17,   355.42,     356.40,   355.68,     356.17,   355.42
1991, 08,   33465, 1991.6219,   354.01,   355.42,     354.29,   355.74,     354.01,   355.42
1991, 09,   33496, 1991.7068,   352.15,   355.37,     352.56,   355.80,     352.15,   355.37
1991, 10,   33526, 1991.7890,   352.21,   355.55,     352.54,   355.86,     352.21,   355.55
1991, 11,   33557, 1991.8740,   353.75,   355.83,     353.86,   355.92,     353.75,   355.83
1991, 12,   33587, 1991.9562,   354.99,   355.84,     355.15,   355.99,     354.99,   355.84
1992, 01,   33618, 1992.0410,   355.99,   355.94,     356.12,   356.06,     355.99,   355.94
1992, 02,   33649, 1992.1257,   356.72,   356.02,     356.84,   356.13,     356.72,   356.02
1992, 03,   33678, 1992.2049,   357.81,   356.36,     357.65,   356.19,     357.81,   356.36
1992, 04,   33709, 1992.2896,   359.15,   356.55,     358.87,   356.26,     359.15,   356.55
1992, 05,   33739, 1992.3716,   359.66,   356.53,     359.44,   356.31,     359.66,   356.53
1992, 06,   33770, 1992.4563,   359.25,   356.90,     358.68,   356.35,     359.25,   356.90
1992, 07,   33800, 1992.5383,   357.02,   356.30,     357.08,   356.39,     357.02,   356.30
1992, 08,   33831, 1992.6230,   355.00,   356.44,     354.95,   356.42,     355.00,   356.44
1992, 09,   33862, 1992.7077,   353.01,   356.25,     353.20,   356.45,     353.01,   356.25
1992, 10,   33892, 1992.7896,   353.31,   356.64,     353.16,   356.49,     353.31,   356.64
1992, 11,   33923, 1992.8743,   354.16,   356.25,     354.46,   356.52,     354.16,   356.25
1992, 12,   33953, 1992.9563,   355.40,   356.25,     355.73,   356.57,     355.40,   356.25
1993, 01,   33984, 1993.0411,   356.70,   356.66,     356.68,   356.62,     356.70,   356.66
1993, 02,   34015, 1993.1260,   357.17,   356.46,     357.39,   356.68,     357.17,   356.46
1993, 03,   34043, 1993.2027,   358.38,   356.95,     358.18,   356.74,     358.38,   356.95
1993, 04,   34074, 1993.2877,   359.46,   356.88,     359.42,   356.82,     359.46,   356.88
1993, 05,   34104, 1993.3699,   360.28,   357.13,     360.04,   356.90,     360.28,   357.13
1993, 06,   34135, 1993.4548,   359.60,   357.21,     359.35,   356.99,     359.60,   357.21
1993, 07,   34165, 1993.5370,   357.57,   356.81,     357.81,   357.08,     357.57,   356.81
1993, 08,   34196, 1993.6219,   355.52,   356.94,     355.74,   357.20,     355.52,   356.94
1993, 09,   34227, 1993.7068,   353.69,   356.93,     354.07,   357.32,     353.69,   356.93
1993, 10,   34257, 1993.7890,   353.99,   357.34,     354.12,   357.46,     353.99,   357.34
1993, 11,   34288, 1993.8740,   355.34,   357.44,     355.54,   357.61,     355.34,   357.44
1993, 12,   34318, 1993.9562,   356.80,   357.66,     356.93,   357.77,     356.80,   357.66
1994, 01,   34349, 1994.0411,   358.37,   358.32,     358.00,   357.94,     358.37,   358.32
1994, 02,   34380, 1994.1260,   358.91,   358.21,     358.82,   358.10,     358.91,   358.21
1994, 03,   34408, 1994.2027,   359.97,   358.54,     359.70,   358.26,     359.97,   358.54
1994, 04,   34439, 1994.2877,   361.26,   358.67,     361.03,   358.42,     361.26,   358.67
1994, 05,   34469, 1994.3699,   361.69,   358.53,     361.74,   358.58,     361.69,   358.53
1994, 06,   34500, 1994.4548,   360.94,   358.56,     361.12,   358.75,     360.94,   358.56
1994, 07,   34530, 1994.5370,   359.55,   358.79,     359.64,   358.91,     359.55,   358.79
1994, 08,   34561, 1994.6219,   357.48,   358.90,     357.63,   359.09,     357.48,   358.90
1994, 09,   34592, 1994.7068,   355.84,   359.09,     356.00,   359.26,     355.84,   359.09
1994, 10,   34622, 1994.7890,   356.00,   359.36,     356.09,   359.44,     356.00,   359.36
1994, 11,   34653, 1994.8740,   357.58,   359.69,     357.54,   359.62,     357.58,   359.69
1994, 12,   34683, 1994.9562,   359.04,   359.90,     358.96,   359.80,     359.04,   359.90
1995, 01,   34714, 1995.0411,   359.97,   359.92,     360.05,   359.99,     359.97,   359.92
1995, 02,   34745, 1995.1260,   361.00,   360.30,     360.88,   360.17,     361.00,   360.30
1995, 03,   34773, 1995.2027,   361.63,   360.20,     361.77,   360.33,     361.63,   360.20
1995, 04,   34804, 1995.2877,   363.45,   360.85,     363.11,   360.50,     363.45,   360.85
1995, 05,   34834, 1995.3699,   363.80,   360.63,     363.83,   360.66,     363.80,   360.63
1995, 06,   34865, 1995.4548,   363.26,   360.87,     363.20,   360.83,     363.26,   360.87
1995, 07,   34895, 1995.5370,   361.89,   361.13,     361.71,   360.98,     361.89,   361.13
1995, 08,   34926, 1995.6219,   359.45,   360.88,     359.68,   361.15,     359.45,   360.88
1995, 09,   34957, 1995.7068,   358.05,   361.31,     358.03,   361.31,     358.05,   361.31
1995, 10,   34987, 1995.7890,   357.75,   361.13,     358.10,   361.46,     357.75,   361.13
1995, 11,   35018, 1995.8740,   359.56,   361.68,     359.53,   361.62,     359.56,   361.68
1995, 12,   35048, 1995.9562,   360.70,   361.56,     360.93,   361.78,     360.70,   361.56
1996, 01,   35079, 1996.0410,   362.05,   362.00,     361.99,   361.93,     362.05,   362.00
1996, 02,   35110, 1996.1257,   363.24,   362.54,     362.79,   362.08,     363.24,   362.54
1996, 03,   35139, 1996.2049,   364.02,   362.56,     363.68,   362.20,     364.02,   362.56
1996, 04,   35170, 1996.2896,   364.71,   362.08,     364.98,   362.33,     364.71,   362.08
1996, 05,   35200, 1996.3716,   365.42,   362.24,     365.62,   362.44,     365.42,   362.24
1996, 06,   35231, 1996.4563,   364.97,   362.59,     364.91,   362.55,     364.97,   362.59
1996, 07,   35261, 1996.5383,   363.65,   362.91,     363.35,   362.65,     363.65,   362.91
1996, 08,   35292, 1996.6230,   361.48,   362.94,     361.25,   362.74,     361.48,   362.94
1996, 09,   35323, 1996.7077,   359.45,   362.73,     359.53,   362.83,     359.45,   362.73
1996, 10,   35353, 1996.7896,   359.61,   362.99,     359.54,   362.91,     359.61,   362.99
1996, 11,   35384, 1996.8743,   360.76,   362.87,     360.89,   362.98,     360.76,   362.87
1996, 12,   35414, 1996.9563,   362.33,   363.19,     362.21,   363.06,     362.33,   363.19
1997, 01,   35445, 1997.0411,   363.19,   363.14,     363.20,   363.14,     363.19,   363.14
1997, 02,   35476, 1997.1260,   363.99,   363.28,     363.95,   363.23,     363.99,   363.28
1997, 03,   35504, 1997.2027,   364.56,   363.12,     364.77,   363.31,     364.56,   363.12
1997, 04,   35535, 1997.2877,   366.36,   363.74,     366.05,   363.42,     366.36,   363.74
1997, 05,   35565, 1997.3699,   366.80,   363.61,     366.72,   363.53,     366.80,   363.61
1997, 06,   35596, 1997.4548,   365.63,   363.22,     366.06,   363.67,     365.63,   363.22
1997, 07,   35626, 1997.5370,   364.47,   363.70,     364.55,   363.82,     364.47,   363.70
1997, 08,   35657, 1997.6219,   362.50,   363.94,     362.52,   364.00,     362.50,   363.94
1997, 09,   35688, 1997.7068,   360.19,   363.47,     360.90,   364.20,     360.19,   363.47
1997, 10,   35718, 1997.7890,   360.78,   364.17,     361.03,   364.41,     360.78,   364.17
1997, 11,   35749, 1997.8740,   362.43,   364.56,     362.55,   364.66,     362.43,   364.56
1997, 12,   35779, 1997.9562,   364.28,   365.14,     364.06,   364.91,     364.28,   365.14
1998, 01,   35810, 1998.0411,   365.33,   365.28,     365.24,   365.18,     365.33,   365.28
1998, 02,   35841, 1998.1260,   366.15,   365.44,     366.17,   365.45,     366.15,   365.44
1998, 03,   35869, 1998.2027,   367.31,   365.87,     367.16,   365.70,     367.31,   365.87
1998, 04,   35900, 1998.2877,   368.61,   365.99,     368.62,   365.98,     368.61,   365.99
1998, 05,   35930, 1998.3699,   369.30,   366.11,     369.43,   366.24,     369.30,   366.11
1998, 06,   35961, 1998.4548,   368.88,   366.46,     368.90,   366.50,     368.88,   366.46
1998, 07,   35991, 1998.5370,   367.64,   366.87,     367.48,   366.74,     367.64,   366.87
1998, 08,   36022, 1998.6219,   365.78,   367.22,     365.50,   366.98,     365.78,   367.22
1998, 09,   36053, 1998.7068,   363.90,   367.19,     363.89,   367.20,     363.90,   367.19
1998, 10,   36083, 1998.7890,   364.23,   367.64,     363.99,   367.39,     364.23,   367.64
1998, 11,   36114, 1998.8740,   365.46,   367.59,     365.45,   367.56,     365.46,   367.59
1998, 12,   36144, 1998.9562,   366.97,   367.84,     366.86,   367.71,     366.97,   367.84
1999, 01,   36175, 1999.0411,   368.15,   368.10,     367.91,   367.85,     368.15,   368.10
1999, 02,   36206, 1999.1260,   368.87,   368.16,     368.68,   367.96,     368.87,   368.16
1999, 03,   36234, 1999.2027,   369.59,   368.14,     369.51,   368.04,     369.59,   368.14
1999, 04,   36265, 1999.2877,   371.14,   368.51,     370.77,   368.13,     371.14,   368.51
1999, 05,   36295, 1999.3699,   371.00,   367.80,     371.40,   368.19,     371.00,   367.80
